start_timestamp,tournament_name,category_name,ground_type,round_name,status,winner,home_team,away_team,home_set1,home_set2,home_set3,home_set4,home_set5,away_set1,away_set2,away_set3,away_set4,away_set5
1745312400,"Madrid, Spain, Qualifying",WTA,Red clay,Qualification Round 2,Ended,1.0,Maya Joint,Jil Teichmann,7.0,6.0,,,,6.0,1.0,,,
1745312400,"Madrid, Spain, Qualifying",ATP,Red clay,Qualification Round 2,Ended,1.0,Jacob Fearnley,Hugo Dellien,7.0,6.0,,,,5.0,1.0,,,
1745312400,"Madrid, Spain",WTA,Red clay,Round of 128,Ended,2.0,Elina Avanesyan,Caroline Dolehide,4.0,4.0,,,,6.0,6.0,,,
1745312400,"Madrid, Spain, Qualifying",ATP,Red clay,Qualification Round 2,Ended,2.0,Botic Van de Zandschulp,Juan Manuel Cerundolo,6.0,7.0,6.0,,,7.0,5.0,7.0,,
1745312400,"Madrid, Spain",WTA,Red clay,Round of 128,Ended,2.0,Viktoriya Tomova,Alexandra Eala,3.0,2.0,,,,6.0,6.0,,,
1745312400,"Madrid, Spain, Qualifying",WTA,Red clay,Qualification Round 2,Ended,1.0,Anna Blinkova,Kaitlin Quevedo,6.0,7.0,,,,4.0,6.0,,,
1745312400,"Madrid, Spain, Qualifying",ATP,Red clay,Qualification Round 2,Ended,2.0,Botic Van de Zandschulp,Juan Manuel Cerundolo,6.0,7.0,6.0,,,7.0,5.0,7.0,,
1745312400,"Madrid, Spain",WTA,Red clay,Round of 128,Ended,2.0,Viktoriya Tomova,Alexandra Eala,3.0,2.0,,,,6.0,6.0,,,
1745312400,"Madrid, Spain",WTA,Red clay,Round of 128,Ended,2.0,Elina Avanesyan,Caroline Dolehide,4.0,4.0,,,,6.0,6.0,,,
1745312400,"Madrid, Spain",WTA,Red clay,Round of 128,Canceled,,Anhelina Kalinina,Irina-Camelia Begu,,,,,,,,,,
1745313900,"Rome, Italy",Challenger,Red clay,Round of 32,Ended,2.0,Paul Jubb,Stefano Travaglia,4.0,2.0,,,,6.0,6.0,,,
1745313900,"Rome, Italy",Challenger,Red clay,Round of 32,Ended,2.0,Paul Jubb,Stefano Travaglia,4.0,2.0,,,,6.0,6.0,,,
1745315700,"Rome, Italy",Challenger,Red clay,Round of 32,Ended,1.0,Sandro Kopp,Denis Yevseyev,6.0,6.0,,,,4.0,4.0,,,
1745315700,"Rome, Italy",Challenger,Red clay,Round of 32,Ended,1.0,Sandro Kopp,Denis Yevseyev,6.0,6.0,,,,4.0,4.0,,,
1745316000,"Abidjan 2, Cote d Ivoire",Challenger,Hardcourt outdoor,Round of 32,Retired,1.0,Giles Hussey,Toby Samuel,6.0,1.0,4.0,,,4.0,6.0,1.0,,
